ID	Name
1347	八味茴香丸
1348	八味荡滞饮
1349	八味顺气散
1350	八味香苏散
1351	八味桂心丸
1352	八味消风饮
1353	八味清心沉香散
1354	八味清毒膏
1355	八味理中丸
1356	八味黄耆散
1357	八味散
1358	八味款冬花散
1359	八味煮散
1360	八味紫菀汤
1361	八味膏
1362	八味蜡矾丸
1363	八味檀香散
1364	八宝丸
1365	八宝丹
1366	八宝化毒丹
1367	八宝月华丹
1368	八宝止血药墨
1369	八宝圣灵丹
1370	八宝玉枢丹
1371	八宝生肌丹
1372	八宝生肌散
1373	八宝光明散
1374	八宝回春汤
1375	八宝妆丸
1376	八宝汤
1377	八宝红灵丹
1378	八宝饮
1379	八宝坤顺丸
1380	八宝拨云散
1381	八宝治红丹
1382	八宝金药墨
1383	八宝珍珠散
1384	八宝药墨
1385	八宝退云散
1386	八宝消毒散
1387	八宝寄秘散
1388	八宝推云散
1389	八宝眼药
1390	八宝散
1391	八宝黑虎散
1392	八宝瑞生丹
1393	八宝膏
1394	八宝蕤仁膏
1395	八宝蠲痛汤
1396	八物二陈汤
1397	八物加香附汤
1398	八物汤
1399	八物麦门冬饮
1400	八物参术丸
1401	八物定志丸
1402	八物茜根汤
1403	八物胶艾汤
1404	八物温经汤
1405	八物煎
1406	八贤散
1407	八金散
1408	八厘丸
1409	八厘宝
1410	八厘金
1411	八厘散
1412	八威灵散
1413	八宣汤
1414	八室丹
1415	八将丹
1416	八将驱邪散
1417	八将散
1418	八将擒王丸
1419	八将擒王散
1420	八柱汤
1421	八毒大黄丸
1422	八毒赤丸
1423	八珍丸
1424	八珍丹
1425	八珍加木通牛蒡子汤
1426	八珍加肉果木通汤
1427	八珍加肉桂补骨脂汤
1428	八珍加麦门冬五味子汤
1429	八珍加味汤
1430	八珍加黄芩知母汤
1431	八珍汤
1432	八珍饮
1433	八珍养血丸
1434	八珍养胎饮
1435	八珍益母十全丸
1436	八珍益母丸
1437	八珍粉
1438	八珍酒
1439	八珍散
1440	八珍锭
1441	八珍膏
1442	八珍糕
1443	八神丹
1444	八神汤
1445	八神来复丹
1446	八神散
1447	八神膏
1448	八香丸
1449	八骨散
1450	八效虎骨散
1451	八真丹
1452	八减丸
1453	八琼丹
1454	八痞丸
1455	八等散
1456	八解散
1457	刀伤散
1458	刀豆散
1459	十一圣丸
1460	十一味木香散
1461	十一味防风汤
1462	十一味还精丸
1463	十一味能消丸
1464	十一物七熬饭后丸
1465	十九味丸
1466	十二味人参汤
1467	十二味正气散
1468	十二味地黄饮
1469	十二味安胎饮
1470	十二味异功散
1471	十二味汤
1472	十二味翼首散
1473	十二将军二圣汤
1474	十八反膏药
1475	十八太保英雄丹
1476	十八味丁沉透膈汤
1477	十八味戒烟丸
1478	十八味神药
1479	十八味流气饮
1480	十八味黄耆建中汤
1481	十力大补丹
1482	十三太保
